# Wing Angle Data Export
# Generated on: 2025-10-08 23:35:49
# Original time range: [8.000, 9.000] seconds
# Time normalized to start from 0
# Raw forewing points: 43
# Raw hindwing points: 32
# Interpolated forewing points: 430
# Interpolated hindwing points: 320
# Columns:
# - time: Time in seconds (normalized to start from 0)
# - forewing_angle: Forewing angle in degrees
# - hindwing_angle: Hindwing angle in degrees
# - data_type: 'raw' for original data points, 'interpolated' for smoothed curve
time,forewing_angle,hindwing_angle,data_type
0.05790347335423185,,8.851107403050703,interpolated
0.05801300000000076,,8.198825622440268,raw
0.05801300000000076,-36.06333400542799,,raw
0.058508671328672435,-34.305271984057754,,interpolated
0.06052881818181888,-33.681855800712945,,interpolated
0.060646297805643457,,8.717182939021168,interpolated
0.06254896503496532,-32.98172607384459,,interpolated
0.06338912225705329,,8.510363717654439,interpolated
0.06456911188811176,-32.20323825329347,,interpolated
0.0661319467084649,,8.23486436085353,interpolated
0.06634400000000085,,8.394419249003846,raw
0.06634400000000085,-32.524051552163854,,raw
0.06658925874125998,-31.345201166048117,,interpolated
0.06860940559440643,-30.406996002189047,,interpolated
0.06887477115987473,,7.894899490521454,interpolated
0.07062955244755287,-29.388699825882185,,interpolated
0.07161759561128633,,7.4946837285612276,interpolated
0.07264969930069931,-28.291213611421853,,interpolated
0.07436042006269616,,7.038431696875865,interpolated
0.07466984615384753,-27.116394804322777,,interpolated
0.07470200000000027,,8.38325741964077,raw
0.07668999300699397,-25.867194407461497,,interpolated
0.07710324451410777,,6.53035801736838,interpolated
0.07871013986014042,-24.547683956986216,,interpolated
0.0798460689655176,,5.974677311941788,interpolated
0.08073028671328686,-23.162181378044092,,interpolated
0.08258889341692921,,5.375604202499103,interpolated
0.08275043356643508,-21.71467964960299,,interpolated
0.08300799999999953,,7.286848356041787,raw
0.08477058041958152,-20.208687534036475,,interpolated
0.08533171786833904,,4.73735331094334,interpolated
0.08679072727272796,-18.647129235613797,,interpolated
0.08807454231974887,,4.064139259177515,interpolated
0.0888108741258744,-17.033039787051816,,interpolated
0.09081736677116048,,3.3601766691046384,interpolated
0.09083102097902085,-15.370177435509357,,interpolated
0.09135500000000008,,4.214505229302318,raw
0.09285116783216907,-13.663145199129962,,interpolated
0.09356019122257031,,2.6296801626277313,interpolated
0.09487131468531551,-11.917492320191482,,interpolated
0.09630301567398192,,1.8768643616498029,interpolated
0.09689146153846195,-10.139535309451476,,interpolated
0.0989116083916084,-8.336126142400113,,interpolated
0.09904584012539175,,1.1059438880738703,interpolated
0.10093175524475662,-6.51465098845862,,interpolated
0.10178866457680336,,0.3211333638029483,interpolated
0.10295190209790306,-4.683021462244282,,interpolated
0.10453148902821319,,-0.4733525892599513,interpolated
0.1049720489510495,-2.8488604472195354,,interpolated
0.10699219580419594,-1.0182113167006301,,interpolated
0.1072743134796248,,-1.2732993492118112,interpolated
0.10901234265734416,0.8049119754654647,,interpolated
0.11001713793103463,,-2.0744922941496142,interpolated
0.1110324895104906,2.6189108932337137,,interpolated
0.11275996238244623,,-2.872716802170352,interpolated
0.11305263636363705,4.423882697989171,,interpolated
0.11507278321678349,6.219616215616174,,interpolated
0.11550278683385606,,-3.663758251371007,interpolated
0.11633400000000016,,-5.819898473759352,raw
0.11709293006992993,8.005143096630107,,interpolated
0.11824561128526767,,-4.443402019848462,interpolated
0.11911307692307815,9.778491789975588,,interpolated
0.1209884357366775,,-5.170992320097095,interpolated
0.1211332237762246,11.536779882956731,,interpolated
0.12315337062937104,13.276986261368208,,interpolated
0.12373126018808911,,-5.87101081621471,interpolated
0.12466900000000081,,-7.515590051369557,raw
0.12517351748251748,14.996089811004683,,interpolated
0.12647408463949894,,-6.540177347946263,interpolated
0.1271936643356657,16.69106941766086,,interpolated
0.12921381118881214,18.358903967131358,,interpolated
0.12921690909090877,,-7.174975713669666,interpolated
0.1312339580419586,19.996572345210847,,interpolated
0.13195973354232038,,-7.771556892307803,interpolated
0.13325410489510503,21.60105343769399,,interpolated
0.1347025579937302,,-8.32563730007939,interpolated
0.13527425174825325,23.169326130375484,,interpolated
0.1372943986013997,24.698369309049973,,interpolated
0.13744538244514182,,-8.832392082088736,interpolated
0.13931454545454613,26.185161859512114,,interpolated
0.14018820689655165,,-9.286595470216563,interpolated
0.14133469230769258,27.626682667556558,,interpolated
0.14293103134796326,,-9.683823120275898,interpolated
0.14335483916083902,29.019910618977963,,interpolated
0.14537498601398724,30.361824599571047,,interpolated
0.1456738557993731,,-10.021015117809007,interpolated
0.14739513286713368,31.649403495130457,,interpolated
0.1484166802507847,,-10.296788081954988,interpolated
0.14941527972028013,32.879626191450825,,interpolated
0.15115950470219452,,-10.512105025345194,interpolated
0.15143542657342657,34.04947157432682,,interpolated
0.1534555734265748,35.15591852955314,,interpolated
0.15390232915360613,,-10.670770066332231,interpolated
0.15547572027972123,36.19594594292445,,interpolated
0.15664515360501596,,-10.779367600727948,interpolated
0.15749586713286767,37.166532700235386,,interpolated
0.15938797805642757,,-10.844727878325948,interpolated
0.15951601398601412,38.06451946911645,,interpolated
0.16153616083916233,38.886084242757704,,interpolated
0.1621308025078374,,-10.872607497991199,interpolated
0.16355630769230878,39.626746813047085,,interpolated
0.16487362695924723,,-10.867431895528837,interpolated
0.16557645454545522,40.281534606578056,,interpolated
0.16759660139860166,40.84515568913845,,interpolated
0.16761645141065884,,-10.833083993570698,interpolated
0.1696167482517481,41.312230134858105,,interpolated
0.17035927586206867,,-10.773231686666374,interpolated
0.17163689510489633,41.67744438425015,,interpolated
0.17310210031348028,,-10.691217389429475,interpolated
0.17365704195804277,41.93566346588662,,interpolated
0.1756771888111892,42.08211607882828,,interpolated
0.1758449247648901,,-10.589940805669164,interpolated
0.17769733566433565,42.11316527965351,,interpolated
0.17858774921630172,,-10.4717368698142,interpolated
0.17971748251748387,42.02659765068925,,interpolated
0.18133057366771155,,-10.338248860629182,interpolated
0.18173762937063032,41.82148841310929,,interpolated
0.18375777622377676,41.498038373347526,,interpolated
0.18407339811912315,,-10.190296687223258,interpolated
0.1857779230769232,41.05706882114237,,interpolated
0.18681622257053299,,-10.027740347351104,interpolated
0.18779806993007142,40.49970626789911,,interpolated
0.1895590470219446,,-9.849442775333316,interpolated
0.18981821678321786,39.82739029097574,,interpolated
0.1918383636363643,39.041886335077244,,interpolated
0.19230187147335442,,-9.654230402269903,interpolated
0.19385851048951075,38.1452962456473,,interpolated
0.19504469592476603,,-9.441610380165354,interpolated
0.1958786573426572,37.140066534257606,,interpolated
0.19778752037617586,,-9.211917890891709,interpolated
0.1978988041958054,36.028994375994586,,interpolated
0.19991895104895185,34.81523133884365,,interpolated
0.20053034482758747,,-8.965850471527933,interpolated
0.2019390979020983,33.502284845070946,,interpolated
0.2032731692789973,,-8.704111987886314,interpolated
0.20395924475524474,32.094017364602735,,interpolated
0.20597939160839296,30.594643340402307,,interpolated
0.20601599373040713,,-8.427406305779101,interpolated
0.2079995384615394,29.008723845844166,,interpolated
0.20800000000000018,30.025813368663997,,raw
0.20875881818181874,,-8.13643729101857,interpolated
0.21001968531468584,27.341158974085914,,interpolated
0.21150164263322857,,-7.831908809416992,interpolated
0.2120398321678323,25.597177959437705,,interpolated
0.2140599790209805,23.782327030729135,,interpolated
0.21424446708464018,,-7.514524726786633,interpolated
0.21608012587412695,21.902455171161762,,interpolated
0.216329,21.589441652952445,,raw
0.21698729153605,,-7.184988908939761,interpolated
0.2181002727272734,19.963815849758316,,interpolated
0.21973011598746162,,-6.8440052216886444,interpolated
0.22012041958041983,17.97334767775045,,interpolated
0.22214056643356628,15.938616927890596,,interpolated
0.22247294043887145,,-6.492277530845554,interpolated
0.2241607132867145,13.86769508458751,,interpolated
0.22466599999999914,12.545246107709616,,raw
0.22521576489028305,,-6.130509702222751,interpolated
0.22618086013986094,11.768985809366981,,interpolated
0.22795858934169289,,-5.759405601632509,interpolated
0.22820100699300738,9.650901916454822,,interpolated
0.23022115384615383,7.521749000224389,,interpolated
0.2307014137931045,,-5.3796690948870936,interpolated
0.23224130069930204,5.389675461158541,,interpolated
0.23299500000000073,4.113794927587435,,raw
0.23344423824451432,,-4.992004047798775,interpolated
0.2342614475524485,3.2626217496981442,,interpolated
0.23618706269592593,,-4.597114326179817,interpolated
0.23628159440559493,1.148268827940388,,interpolated
0.23830174125874137,-0.9460141508128197,,interpolated
0.23892988714733576,,-4.195703795842493,interpolated
0.2403218881118896,-3.0132229446566123,,interpolated
0.2416727115987456,,-3.788476322599065,interpolated
0.24234203496503604,-5.046772107834902,,interpolated
0.24436218181818248,-7.04054965764228,,interpolated
0.2444155360501572,,-3.3761357722618075,interpolated
0.24638232867132892,-8.988972523475876,,interpolated
0.24715836050156703,,-2.959386010642983,interpolated
0.24840247552447536,-10.887042778037323,,interpolated
0.24990118495297864,,-2.5389309035548586,interpolated
0.2504226223776236,-12.7304046506848,,interpolated
0.25244276923077,-14.515402322935007,,interpolated
0.25264400940438847,,-2.1154743168097103,interpolated
0.25446291608391647,-16.239138506115395,,interpolated
0.2553868338558001,,-1.689720116219798,interpolated
0.2564830629370629,-17.899533801166307,,interpolated
0.2581296583072099,,-1.2623373711741066,interpolated
0.25850320979021113,-19.495386840593273,,interpolated
0.2605233566433576,-21.026435212569176,,interpolated
0.2608724827586215,,-0.8336573219572594,interpolated
0.262543503496504,-22.493248978247202,,interpolated
0.26361530721003135,,-0.4035820104262129,interpolated
0.26456365034965046,-23.896588797038074,,interpolated
0.26632500000000014,-25.70309351190302,,raw
0.26635813166144295,,0.02826191977965469,interpolated
0.2665837972027987,-25.23714378626655,,interpolated
0.2686039440559451,-26.515401513959326,,interpolated
0.2691009561128528,,0.46190165873262573,interpolated
0.27062409090909156,-27.73152902682395,,interpolated
0.2718437805642644,,0.8967349699133474,interpolated
0.272644237762238,-28.885334022544708,,interpolated
0.2745866050156742,,1.331773351792616,interpolated
0.27466438461538445,-29.97617427626312,,interpolated
0.2746809999999993,-30.25410885436837,,raw
0.27668453146853267,-31.002846578133312,,interpolated
0.27732942946708405,,1.767552721042645,interpolated
0.2787046783216791,-31.96357710721507,,interpolated
0.28007225391849566,,2.207020686268255,interpolated
0.28072482517482555,-32.85673346734582,,interpolated
0.282744972027972,-33.68127804732551,,interpolated
0.2828150783699055,,2.6547607523792154,interpolated
0.2847651188811202,-34.43684318828021,,interpolated
0.2855579028213171,,3.113466601344696,interpolated
0.28678526573426666,-35.12372316955235,,interpolated
0.28830072727272693,,3.5819314635552866,interpolated
0.2888054125874131,-35.74253023893082,,interpolated
0.29082555944055954,-36.29391790280877,,interpolated
0.29104355172413854,,4.055629139323315,interpolated
0.29284570629370776,-36.77856700259162,,interpolated
0.29378637617554837,,4.527832571095503,interpolated
0.2948658531468542,-37.19717545828752,,interpolated
0.29652920062696,,4.990483693155886,interpolated
0.29688600000000065,-37.550445741663,,interpolated
0.2989061468531471,-37.839070078964,,interpolated
0.2992720250783698,,5.434585822530592,interpolated
0.30092629370629354,-38.063713383201936,,interpolated
0.3020148495297814,,5.851405093242344,interpolated
0.30294644055944175,-38.22499391600506,,interpolated
0.30475767398119125,,6.233356479025501,interpolated
0.3049665874125882,-38.32346167903496,,interpolated
0.30698673426573464,-38.3595745349683,,interpolated
0.30750049843260285,,6.573967268080945,interpolated
0.3090068811188811,-38.333672058043874,,interpolated
0.3102433228840127,,6.867810345333436,interpolated
0.3110270279720293,-38.245947114174854,,interpolated
0.3129861473354243,,7.110439039788493,interpolated
0.31304717482517574,-38.09641517062602,,interpolated
0.3150673216783222,-37.88488133525646,,interpolated
0.3157289717868341,,7.298323536989024,interpolated
0.31708746853146863,-37.610905125327484,,interpolated
0.31847179623824395,,7.428788856571459,interpolated
0.31910761538461685,-37.27376317819915,,interpolated
0.3211277622377633,-36.87255365343325,,interpolated
0.32121462068965556,,7.499954394921673,interpolated
0.32314790909090974,-36.40657556609694,,interpolated
0.3239574451410654,,7.5106724709442485,interpolated
0.32466299999999926,,7.704943159013325,raw
0.32466299999999926,-36.23471486703038,,raw
0.3251680559440562,-35.87545223254895,,interpolated
0.326700269592477,,7.460391070037359,interpolated
0.3271882027972026,-35.27920167231912,,interpolated
0.32920834965035084,-34.61824502790308,,interpolated
0.32944309404388683,,7.349020724802262,interpolated
0.3312284965034973,-33.89320687866062,,interpolated
0.33218591849529844,,7.176911182862324,interpolated
0.3329950000000004,-33.531636707652765,,raw
0.3329950000000004,,8.274013717161424,raw
0.3332486433566437,-33.104863514134884,,interpolated
0.33492874294670827,,6.944834677421591,interpolated
0.33526879020979017,-32.25414563204489,,interpolated
0.3372889370629384,-31.34214025172563,,interpolated
0.3376715673981199,,6.653969206152826,interpolated
0.33930908391608483,-30.37009184298576,,interpolated
0.3404143918495297,,6.305881818415002,interpolated
0.3413292307692313,-29.33940267038285,,interpolated
0.341348,,8.295397854047934,raw
0.3431572163009413,,5.9025119108002535,interpolated
0.3433493776223777,-28.251632352916573,,interpolated
0.34536952447552594,-27.108496639139233,,interpolated
0.34590004075235115,,5.44615453101026,interpolated
0.3473896713286724,-25.911865397684107,,interpolated
0.34864286520376275,,4.939443690062114,interpolated
0.3494098181818188,-24.663759823211215,,interpolated
0.34966200000000036,,7.438628956089204,raw
0.3513856896551726,,4.385335682823647,interpolated
0.35142996503496526,-23.366348857771058,,interpolated
0.3534501118881117,-22.021944827585724,,interpolated
0.3541285141065842,,3.787092416878149,interpolated
0.3554702587412599,-20.63299829524773,,interpolated
0.356871338557994,,3.148264749718644,interpolated
0.35749040559440637,-19.202092127336574,,interpolated
0.35799800000000026,,4.202839615455659,raw
0.3595105524475528,-17.73193477745268,,interpolated
0.35961416300940385,,2.4726758342715103,interpolated
0.36153069930069925,-16.2253527846693,,interpolated
0.36235698746081546,,1.7644044727496586,interpolated
0.3635508461538475,-14.685282487401896,,interpolated
0.3650998119122253,,1.0277684788350765,interpolated
0.3655709930069939,-13.114760952695146,,interpolated
0.3663260000000008,,0.16707793703729124,raw
0.36759113986014036,-11.516916120927577,,interpolated
0.3678426363636369,,0.2673080481908979,interpolated
0.3696112867132868,-9.89495616593395,,interpolated
0.37058546081504673,,-0.5122308626971297,interpolated
0.371631433566435,-8.252158070545184,,interpolated
0.37332828526645834,,-1.3059131493496698,interpolated
0.37365158041958146,-6.591855417545992,,interpolated
0.3756717272727279,-4.917425396050012,,interpolated
0.37607110971786817,,-2.108631163793422,interpolated
0.37769187412587435,-3.2322748769352128,,interpolated
0.3788139341692798,,-2.915121310731233,interpolated
0.3797120209790208,-1.5398081153570768,,interpolated
0.3815567586206896,,-3.719980635382817,interpolated
0.381732167832169,0.15662629381602286,,interpolated
0.38375231468531545,1.853765299581945,,interpolated
0.3842995830721012,,-4.517683402995955,interpolated
0.3857724615384619,3.5484591531002048,,interpolated
0.38704240752351105,,-5.302597670028303,interpolated
0.38779260839160834,5.237660573062927,,interpolated
0.38978523197492265,,-6.069001846999688,interpolated
0.38981275524475656,6.918337706890969,,interpolated
0.3913270000000004,,-7.6813393687993425,raw
0.391832902097903,8.587458702005138,,interpolated
0.3925280564263325,,-6.811101253014994,interpolated
0.39385304895104944,10.24199170582628,,interpolated
0.3952708808777423,,-7.52304466195756,interpolated
0.3958731958041959,11.878904865775228,,interpolated
0.3978933426573441,13.49516632927285,,interpolated
0.3980137053291539,,-8.19898318191925,interpolated
0.39991348951049055,15.087744243739959,,interpolated
0.40075652978056375,,-8.833472188223439,interpolated
0.401933636363637,16.65360675659738,,interpolated
0.40349935423197536,,-9.421764202029092,interpolated
0.40395378321678344,18.189722015265954,,interpolated
0.4059739300699299,19.693058167166512,,interpolated
0.4062421786833852,,-9.959880828353393,interpolated
0.4079940769230781,21.160583359719936,,interpolated
0.4089850031347968,,-10.444090044912649,interpolated
0.41001422377622454,22.589265740347038,,interpolated
0.41172782758620663,,-10.870538626832971,interpolated
0.412034370629371,23.97607345646863,,interpolated
0.4140545174825174,25.31797465550556,,interpolated
0.41447065203761824,,-11.235376470715469,interpolated
0.41607466433566564,26.611937484878702,,interpolated
0.41721347648902807,,-11.536983312127774,interpolated
0.4180948111888121,27.854930092008875,,interpolated
0.4199563009404397,,-11.777838323339989,interpolated
0.42011495804195853,29.043920624316886,,interpolated
0.422135104895105,30.17587722922358,,interpolated
0.4226991253918495,,-11.964946668987801,interpolated
0.4241552517482532,31.247768054148775,,interpolated
0.4254419498432611,,-12.106816894135555,interpolated
0.42617539860139964,32.256518815088064,,interpolated
0.42818477429467094,,-12.210830643627844,interpolated
0.4281955454545461,33.198853397146024,,interpolated
0.4302156923076925,34.07129569197037,,interpolated
0.4309275987460808,,-12.282733719854042,interpolated
0.43223583916083896,34.87022002099522,,interpolated
0.4336704231974924,,-12.326780334319153,interpolated
0.4342559860139872,35.591822414573336,,interpolated
0.4362761328671336,36.231737933298575,,interpolated
0.4364132476489022,,-12.345840410586927,interpolated
0.43829627972028007,36.78503331599567,,interpolated
0.4391560721003138,,-12.341136285564247,interpolated
0.4403164265734265,37.24638545041569,,interpolated
0.44189889655172365,,-12.312996098502973,interpolated
0.44233657342657473,37.610330168514494,,interpolated
0.4443567202797212,37.87208884018807,,interpolated
0.44464172100313526,,-12.261655426476226,interpolated
0.4463768671328676,38.02791655610831,,interpolated
0.4473845454545451,,-12.187311308037811,interpolated
0.44839701398601406,38.07502815006892,,interpolated
0.4501273699059567,,-12.090151725165297,interpolated
0.4504171608391623,38.011462484470094,,interpolated
0.4524373076923087,37.83521930544493,,interpolated
0.45287019435736653,,-11.970386641973162,interpolated
0.45445745454545516,37.54379244862612,,interpolated
0.45561301880877814,,-11.828280600196228,interpolated
0.4564776013986016,37.13437677169973,,interpolated
0.45835584326018797,,-11.66418687144316,interpolated
0.45849774825174805,36.60413468025146,,interpolated
0.46051789510489627,35.95165282772847,,interpolated
0.4610986677115996,,-11.478583166220249,interpolated
0.4625380419580427,35.17812218120382,,interpolated
0.4638414921630094,,-11.272105782206483,interpolated
0.46455818881118915,34.28704417828394,,interpolated
0.4665783356643356,33.283853261004246,,interpolated
0.46658431661441924,,-11.04548993961853,interpolated
0.4685984825174838,32.174293290959326,,interpolated
0.46932714106583084,,-10.799476277978677,interpolated
0.47061862937063026,30.96257484047278,,interpolated
0.4720699655172407,,-10.534805436809185,interpolated
0.4726387762237767,29.65156656536995,,interpolated
0.474653,29.659842024328356,,raw
0.47465892307692314,28.243138536073833,,interpolated
0.4748127899686523,,-10.252218055632346,interpolated
0.47667906993007136,26.739462720065887,,interpolated
0.4775556144200621,,-9.952454773970416,interpolated
0.4786992167832178,25.145069372842563,,interpolated
0.4802984388714737,,-9.636256231345673,interpolated
0.48071936363636425,23.46676201521394,,interpolated
0.4827395104895107,21.713260383398787,,interpolated
0.48298499999999933,22.434676802541958,,raw
0.48304126332288355,,-9.3043630672804,interpolated
0.48475965734265714,19.894502995322025,,interpolated
0.48578408777429516,,-8.957515921296867,interpolated
0.48677980419580535,18.020415823027932,,interpolated
0.488526912225705,,-8.596455432917349,interpolated
0.4887999510489518,16.10069603841074,,interpolated
0.49082009790209824,14.14479595767845,,interpolated
0.4912697366771166,,-8.221922241664116,interpolated
0.4913260000000008,13.588309147257917,,raw
0.4928402447552447,12.161890636770865,,interpolated
0.49401256112852643,,-7.834656987059448,interpolated
0.4948603916083929,10.16080226239864,,interpolated
0.49675538557993804,,-7.435400308625614,interpolated
0.49688053846153935,8.149979947000974,,interpolated
0.4989006853146858,6.137495463614026,,interpolated
0.49949821003134787,,-7.024892845884894,interpolated
0.4996519999999993,4.608208342792935,,raw
0.5009208321678322,4.13106825269642,,interpolated
0.5022410344827595,,-6.603875238359554,interpolated
0.5029409790209804,2.1382331890280186,,interpolated
0.5049611258741269,0.16635094400922332,,interpolated
0.5049838589341693,,-6.1730881255718755,interpolated
0.5069812727272733,-1.7774616840828878,,interpolated
0.5077266833855791,,-5.733272147044126,interpolated
0.5079899999999995,-4.090745640025389,,raw
0.5090014195804198,-3.686401438327606,,interpolated
0.5104695078369907,,-5.285167942298587,interpolated
0.5110215664335662,-5.554048163724044,,interpolated
0.5130417132867144,-7.374434260084935,,interpolated
0.5132123322884006,,-4.829516150857527,interpolated
0.5150618601398609,-9.142114027260696,,interpolated
0.5159551567398122,,-4.367032718263413,interpolated
0.5163239999999991,-11.156917371414906,,raw
0.5170820069930073,-10.85225428857378,,interpolated
0.518697981191222,,-3.8979801808903485,interpolated
0.5191021538461538,-12.500987165714475,,interpolated
0.521122300699302,-14.085621327994582,,interpolated
0.5214408056426336,,-3.421892680907303,interpolated
0.5231424475524484,-15.604610719961164,,interpolated
0.5241836300940435,,-2.9377801646220254,interpolated
0.5246770000000005,-17.85869333256568,,raw
0.5251625944055949,-17.057500671184556,,interpolated
0.5269264545454551,,-2.4453008009180373,interpolated
0.5271827412587413,-18.444410915726618,,interpolated
0.5292028881118895,-19.765574016794048,,interpolated
0.5296692789968649,,-1.9456747849525802,interpolated
0.531223034965036,-21.021285617801208,,interpolated
0.5324121034482765,,-1.4414246862770397,interpolated
0.5329890000000006,-22.25388750610807,,raw
0.5332431818181824,-22.212010951739277,,interpolated
0.5351549278996863,,-0.9353119229558383,interpolated
0.5352633286713289,-23.339356035737687,,interpolated
0.5372834755244753,-24.407089527080956,,interpolated
0.5378977523510979,,-0.4294171630982865,interpolated
0.5393036223776235,-25.420360439112912,,interpolated
0.5406405768025078,,0.07483568391406582,interpolated
0.54132376923077,-26.385062364673047,,interpolated
0.5413270000000008,-25.990748152662846,,raw
0.5433439160839164,-27.306576553086188,,interpolated
0.5433834012539194,,0.5776304327022922,interpolated
0.5453640629370629,-28.18799420558296,,interpolated
0.5461262257053292,,1.0816547997474337,interpolated
0.5473842097902111,-29.030810201032814,,interpolated
0.548869050156739,,1.5915429647180104,interpolated
0.5494043566433575,-29.835581908884468,,interpolated
0.5496529999999993,-29.404467738023442,,raw
0.551424503496504,-30.602459333781418,,interpolated
0.5516118746081506,,2.111238201285658,interpolated
0.5534446503496504,-31.331982896630628,,interpolated
0.5543546990595605,,2.641252879230117,interpolated
0.5554647972027986,-32.02431582294525,,interpolated
0.5570975235109721,,3.1789681692561826,interpolated
0.5574849440559451,-32.67844553802565,,interpolated
0.5595050909090915,-33.29193197122856,,interpolated
0.5598403479623819,,3.7191239424421214,interpolated
0.561525237762238,-33.860724793298665,,interpolated
0.5625831724137935,,4.254290738621655,interpolated
0.5635453846153844,-34.38045775465135,,interpolated
0.5653259968652034,,4.775340921860447,interpolated
0.5655655314685326,-34.8480157484323,,interpolated
0.566319,-34.41436597462585,,raw
0.567585678321679,-35.26191431861114,,interpolated
0.568068821316615,,5.272894076123921,interpolated
0.5696058251748255,-35.62260128196592,,interpolated
0.5708116457680248,,5.73908254419928,interpolated
0.5716259720279719,-35.931225847945186,,interpolated
0.5735544702194364,,6.167551383665849,interpolated
0.5736461188811202,-36.18751982252288,,interpolated
0.5746559999999992,-36.14852251175432,,raw
0.5756662657342666,-36.38929572793638,,interpolated
0.5762972946708462,,6.553092087041373,interpolated
0.577686412587413,-36.53206991510831,,interpolated
0.5790401191222578,,6.891173615576116,interpolated
0.5797065594405595,-36.60985738317321,,interpolated
0.5817267062937077,-36.61736008977966,,interpolated
0.5817829435736677,,7.1778813833589465,interpolated
0.5829880000000003,,7.02205112869062,raw
0.5829880000000003,-36.92801019357529,,raw
0.5837468531468541,-36.550488880232216,,interpolated
0.5845257680250775,,7.409899916073057,interpolated
0.5857670000000006,-36.40666369209278,,interpolated
0.5872685924764891,,7.584495519317022,interpolated
0.587787146853147,-36.18469695379699,,interpolated
0.5898072937062935,-35.8838563316017,,interpolated
0.5900114169278989,,7.69949895649087,interpolated
0.5913409999999999,,8.010066806291277,raw
0.5913409999999999,-36.94667930458354,,raw
0.5918274405594417,-35.50369619961954,,interpolated
0.5927542413793105,,7.753288136247325,interpolated
0.5938475874125881,-35.04405340113821,,interpolated
0.5954970658307204,,7.744770809508235,interpolated
0.5958677342657346,-34.50502348335419,,interpolated
0.597887881118881,-33.88687762575224,,interpolated
0.598239890282132,,7.673367276046093,interpolated
0.5996550000000003,,8.34118680297945,raw
0.5996550000000003,-34.22278697485925,,raw
0.5999080279720292,-33.190018839423004,,interpolated
0.6009827147335418,,7.538993100630752,interpolated
0.6019281748251757,-32.41495089774718,,interpolated
0.6037255391849534,,7.342041838741226,interpolated
0.6039483216783221,-31.562283418659725,,interpolated
0.6059684685314686,-30.63292630335662,,interpolated
0.6064683636363633,,7.08336777184269,interpolated
0.6079886153846168,-29.628180821328186,,interpolated
0.6079889999999999,,8.638516487724587,raw
0.6092111880877749,,6.764268652228596,interpolated
0.6100087622377632,-28.54976501644657,,interpolated
0.6119540125391847,,6.386468457427932,interpolated
0.6120289090909097,-27.399839171585505,,interpolated
0.6140490559440561,-26.181031419014435,,interpolated
0.6146968369905963,,5.952100154177644,interpolated
0.6160692027972026,-24.89646349656649,,interpolated
0.6163179999999997,,8.26406384926291,raw
0.6174396614420061,,5.463688471960179,interpolated
0.6180893496503508,-23.54977664958074,,interpolated
0.6201094965034972,-22.145131655494247,,interpolated
0.620182485893416,,4.924132686106184,interpolated
0.6221296433566437,-20.68687962708208,,interpolated
0.6229253103448276,,4.336689410462372,interpolated
0.6241497902097901,-19.179267127247012,,interpolated
0.6256681347962374,,3.704955399624468,interpolated
0.6261699370629383,-17.62633808609219,,interpolated
0.6281900839160848,-16.0318620510282,,interpolated
0.628410959247649,,3.03285036073539,interpolated
0.6302102307692312,-14.399837192325737,,interpolated
0.6311537836990588,,2.3245997748484712,interpolated
0.6322303776223777,-12.735100230721168,,interpolated
0.6329770000000003,,1.6063265078931295,raw
0.6338966081504704,,1.5847177278559341,interpolated
0.6342505244755259,-11.043473522659486,,interpolated
