experiment_name,normalized_time,Fx,Fy,Fz
4_veins_forewing_only_new,0.2763819095477387,0.5334972379226333,-0.1130338404486963,0.5736580033165154
4_veins_forewing_only_new,0.2814070351758794,0.5605138399258902,-0.10078073110135741,0.5563275795751942
4_veins_forewing_only_new,0.2864321608040201,0.5884808700014892,-0.09315724702629509,0.5370530222631215
4_veins_forewing_only_new,0.2914572864321608,0.6166618886723271,-0.0987534021956673,0.5102777469204457
4_veins_forewing_only_new,0.2964824120603015,0.6448270904218649,-0.10442126812779609,0.4834007755318171
4_veins_forewing_only_new,0.3015075376884422,0.6736558580124832,-0.11385958256755199,0.4538396681343648
4_veins_forewing_only_new,0.3065326633165829,0.7046161872324461,-0.1256318011372078,0.41839829737528744
4_veins_forewing_only_new,0.3115577889447236,0.7372732929671106,-0.1375008856262211,0.37949870601433977
4_veins_forewing_only_new,0.3165829145728643,0.7681025662717096,-0.15234640775150582,0.3397864664720525
4_veins_forewing_only_new,0.321608040201005,0.7946548158652684,-0.1740131414271194,0.29796161927650366
4_veins_forewing_only_new,0.3266331658291457,0.8074719901289775,-0.19996654906426248,0.2445315274635238
4_veins_forewing_only_new,0.3316582914572864,0.8202891643926864,-0.2259199567014055,0.19110143565054433
4_veins_forewing_only_new,0.3366834170854271,0.8267603701199522,-0.25381879281737907,0.13836620837497648
4_veins_forewing_only_new,0.3417085427135678,0.813411470779568,-0.2829700542336705,0.08560767539730829
4_veins_forewing_only_new,0.3467336683417085,0.7822248664785504,-0.3124700718737519,0.0326325966924389
4_veins_forewing_only_new,0.3517587939698492,0.7504807703449696,-0.3417821575944782,-0.020366676094713904
4_veins_forewing_only_new,0.3567839195979899,0.7112225869171667,-0.359476764598582,-0.06893823618840161
4_veins_forewing_only_new,0.3618090452261306,0.6433885649937591,-0.3553933062433014,-0.09420497625818272
4_veins_forewing_only_new,0.3668341708542713,0.573665862672885,-0.3490250981401778,-0.11708455874143359
4_veins_forewing_only_new,0.371859296482412,0.5020248683682855,-0.33744179045899814,-0.13829972142044417
4_veins_forewing_only_new,0.3768844221105528,0.4239427747128194,-0.3039910640536727,-0.1436939045287916
4_veins_forewing_only_new,0.3819095477386934,0.3396245964057351,-0.2482715143687037,-0.12631352554596428
4_veins_forewing_only_new,0.3869346733668342,0.25560528720638165,-0.1920776097559034,-0.10848503762352368
4_veins_forewing_only_new,0.3919597989949749,0.17104018634739782,-0.1360449401608381,-0.08899586751462518
4_veins_forewing_only_new,0.3969849246231156,0.08508915324467398,-0.0742552352843599,-0.059166607256924075
4_veins_forewing_only_new,0.4020100502512563,-0.0017166209816198985,-0.011982126599604901,-0.02806168710182766
4_veins_forewing_only_new,0.4070351758793969,-0.0867833212903889,0.0495509486723304,0.003895527129698595
4_veins_forewing_only_new,0.4120603015075377,-0.17282835483085537,0.09473970949338499,0.030758760373294836
4_veins_forewing_only_new,0.4170854271356784,-0.2616620933096569,0.1183191243935964,0.04255109410608371
4_veins_forewing_only_new,0.4221105527638191,-0.3508543919424403,0.1403999049572662,0.052960500418890305
4_veins_forewing_only_new,0.4271356783919598,-0.4373433476970025,0.1609132905465861,0.06350826364533724
4_veins_forewing_only_new,0.4321608040201005,-0.5167438945719384,0.1627816349591108,0.05710845139005688
4_veins_forewing_only_new,0.4371859296482412,-0.5943439858962146,0.15735147754359607,0.04367040801577421
4_veins_forewing_only_new,0.4422110552763819,-0.6701166989248195,0.1517364486862191,0.02958404607090029
4_veins_forewing_only_new,0.4472361809045226,-0.7347530547848379,0.151950032962834,0.014028158708235983
4_veins_forewing_only_new,0.4522613065326633,-0.7688889521030476,0.1636392293585753,-0.003601546786205001
4_veins_forewing_only_new,0.457286432160804,-0.7998735573832216,0.1772525310354445,-0.019313835986019295
4_veins_forewing_only_new,0.4623115577889447,-0.8277500517698008,0.1917767790312409,-0.0355086770361647
4_veins_forewing_only_new,0.4673366834170854,-0.8189934665786743,0.2238512219782612,-0.04638493968313298
4_veins_forewing_only_new,0.4723618090452261,-0.790115765450436,0.2672540153517768,-0.05215872457690693
4_veins_forewing_only_new,0.4773869346733668,-0.7568931839286339,0.3118757687539016,-0.05638329339262799
4_veins_forewing_only_new,0.4824120603015075,-0.7207455826699101,0.3548255297253892,-0.06053640141898861
4_veins_forewing_only_new,0.4874371859296482,-0.652561500123298,0.39156030495568117,-0.05880347374559278
4_veins_forewing_only_new,0.4924623115577889,-0.5842715034100903,0.4276660718158286,-0.05743024309707179
4_veins_forewing_only_new,0.4974874371859296,-0.5159803781030308,0.462711530195207,-0.056615753650241074
4_veins_forewing_only_new,0.5025125628140703,-0.4488213633323735,0.4740889566242339,-0.05690438736491149
4_veins_forewing_only_new,0.507537688442211,-0.3825697197562704,0.4618365784189893,-0.0583275285682438
4_veins_forewing_only_new,0.5125628140703518,-0.3192390260712758,0.4469217718260183,-0.061493713196254685
4_veins_forewing_only_new,0.5175879396984925,-0.257095961180263,0.43070241639250784,-0.06569906700942302
4_veins_forewing_only_new,0.5226130653266332,-0.21094595817053552,0.3681751891764504,-0.0774897625200193
4_veins_forewing_only_new,0.5276381909547738,-0.1663751075116175,0.30159838965734337,-0.08961763815930099
4_veins_forewing_only_new,0.5326633165829145,-0.12427100280211378,0.231882455711462,-0.1026235659500998
4_veins_forewing_only_new,0.5376884422110553,-0.08591487391062419,0.154543193311872,-0.11906575195111863
4_veins_forewing_only_new,0.542713567839196,-0.05281460044682909,0.06472970881814949,-0.14410044685626058
4_veins_forewing_only_new,0.5477386934673367,-0.0194360270994111,-0.0266903023450594,-0.16886200079636982
4_veins_forewing_only_new,0.5527638190954774,0.0139413124440263,-0.1173800840830034,-0.19191858066814046
4_veins_forewing_only_new,0.5577889447236181,0.0465980978745798,-0.193032935382588,-0.2192734383418218
4_veins_forewing_only_new,0.5628140703517588,0.08006171817076992,-0.2645879446975081,-0.2495576692845267
4_veins_forewing_only_new,0.5678391959798995,0.1143711893713632,-0.3331775519685851,-0.27886766609256197
4_veins_forewing_only_new,0.5728643216080402,0.14820062430195152,-0.3884543136008915,-0.3054897623973948
4_veins_forewing_only_new,0.577889447236181,0.1799913291518846,-0.4066146826813693,-0.32544577921378043
4_veins_forewing_only_new,0.5829145728643216,0.21114193981187931,-0.4181038658988293,-0.3450047396062757
4_veins_forewing_only_new,0.5879396984924623,0.2423784927711659,-0.4278601191543967,-0.3650361898594866
4_veins_forewing_only_new,0.592964824120603,0.2690674051497103,-0.39996228943469203,-0.3751944812336416
4_veins_forewing_only_new,0.5979899497487438,0.29134275773909596,-0.34722716570919543,-0.37595401831846875
4_veins_forewing_only_new,0.6030150753768845,0.31217745003659303,-0.29325367830063753,-0.37771187104065834
4_veins_forewing_only_new,0.6080402010050251,0.33232995844124563,-0.2330696456063498,-0.3789720771878594
4_veins_forewing_only_new,0.6130653266331658,0.3479384184103621,-0.1482120942577851,-0.37375399640234863
4_veins_forewing_only_new,0.6180904522613065,0.3612114909137924,-0.0610733020342821,-0.3676890318424689
4_veins_forewing_only_new,0.6231155778894473,0.3742507505572961,0.025738157920827297,-0.36159107073547236
4_veins_forewing_only_new,0.628140703517588,0.38667277172584713,0.10629838772117309,-0.3591091219036845
4_veins_forewing_only_new,0.6331658291457286,0.3991516426593016,0.1807414318823708,-0.3617121533244041
4_veins_forewing_only_new,0.6381909547738693,0.41202895267341877,0.2541675428711013,-0.3642837854166491
4_veins_forewing_only_new,0.6432160804020101,0.4246129632907126,0.3248981471275697,-0.3675192718271816
4_veins_forewing_only_new,0.6482412060301508,0.4361673195655928,0.36426325595616754,-0.38085367027665257
4_veins_forewing_only_new,0.6532663316582915,0.4501662689974782,0.4002048922970392,-0.3972786659621214
4_veins_forewing_only_new,0.6582914572864321,0.4642992700581236,0.4364602238142925,-0.41354241213937004
4_veins_forewing_only_new,0.6633165829145728,0.47544709666011536,0.4597700270946745,-0.43210075353945515
4_veins_forewing_only_new,0.6683417085427136,0.4836785925524778,0.4696970506492271,-0.4535149435019268
4_veins_forewing_only_new,0.6733668341708543,0.4915255338062097,0.4762665411620881,-0.4759900826027677
4_veins_forewing_only_new,0.678391959798995,0.49937247505994165,0.4828360316749491,-0.49846522170360885
4_veins_forewing_only_new,0.6834170854271356,0.49718598584700324,0.4851451165334355,-0.5196101926541424
4_veins_forewing_only_new,0.6884422110552764,0.49106381976068636,0.4801850132177611,-0.540480499799196
4_veins_forewing_only_new,0.6934673366834171,0.48328678309310735,0.4730566103764027,-0.5610990893576536
