experiment_name,normalized_time,Fx,Fy,Fz
2_veins_complete_new,0.0,0.13120236378053635,-0.1193642401914898,0.1410255133318315
2_veins_complete_new,0.0050251256281407,0.19107383569792358,-0.06453123475124031,0.16405755614542084
2_veins_complete_new,0.0100502512562814,0.2509453076153108,-0.009698229310991,0.1870895989590102
2_veins_complete_new,0.0150753768844221,0.31081677953269793,0.045134776129258494,0.2101216417725998
2_veins_complete_new,0.0201005025125628,0.36019854949922725,0.0897968585818782,0.22627169479771211
2_veins_complete_new,0.0251256281407035,0.392484446000949,0.12138279324960699,0.23299917825751587
2_veins_complete_new,0.0301507537688442,0.42477034250267076,0.1529687279173359,0.23972666171731954
2_veins_complete_new,0.0351758793969849,0.4571168928566042,0.1845179957675383,0.24642775047630328
2_veins_complete_new,0.0402010050251256,0.47064696829080177,0.19266765649668688,0.24001725776842753
2_veins_complete_new,0.0452261306532663,0.478080493925261,0.1980195895107529,0.2313442156834299
2_veins_complete_new,0.050251256281407,0.48551401955971957,0.2033715225248188,0.22267117359843241
2_veins_complete_new,0.0552763819095477,0.49128278857360147,0.2043568287125307,0.213863604626026
2_veins_complete_new,0.0603015075376884,0.4929772572671935,0.1975952686899175,0.20639933884012723
2_veins_complete_new,0.0653266331658291,0.49402706695393583,0.1906442976853692,0.19886122625446173
2_veins_complete_new,0.0703517587939698,0.4948556409077011,0.1836334603230921,0.19123970110678706
2_veins_complete_new,0.0753768844221105,0.49162823353305246,0.17613339882775808,0.1930936037170093
2_veins_complete_new,0.0804020100502512,0.48999875727749975,0.16583534643314102,0.20003080708523352
2_veins_complete_new,0.0854271356783919,0.4883347154938235,0.1555476039823549,0.20699469721024127
2_veins_complete_new,0.0904522613065326,0.4826720029986153,0.14408974814074438,0.21675320335430312
2_veins_complete_new,0.0954773869346733,0.469312363375683,0.1265160733918507,0.23521386293931218
2_veins_complete_new,0.100502512562814,0.4581323905164547,0.108240913194938,0.2560151213813232
2_veins_complete_new,0.1055276381909547,0.4469837968562665,0.0899172736773813,0.27706011224277416
2_veins_complete_new,0.1105527638190954,0.4314528062251739,0.062259875374177195,0.3017105715758842
2_veins_complete_new,0.1155778894472361,0.4163480455265275,0.03406496056085111,0.32904613373176184
2_veins_complete_new,0.1206030150753768,0.4028638410703676,0.0067621578374421,0.356735183771556
2_veins_complete_new,0.1256281407035175,0.3917072543305289,-0.0210307523740296,0.3856693938907559
2_veins_complete_new,0.1306532663316583,0.3916111515272108,-0.049131297681208,0.41523613544718185
2_veins_complete_new,0.135678391959799,0.39340544423620893,-0.07214434385799509,0.4438489301464258
2_veins_complete_new,0.1407035175879397,0.39531896496927,-0.0951310214346294,0.4720764129603078
2_veins_complete_new,0.1457286432160804,0.4095378470140906,-0.10956450316393361,0.49792708796207374
2_veins_complete_new,0.1507537688442211,0.432052659910708,-0.1189004150476137,0.5206407230491654
2_veins_complete_new,0.1557788944723618,0.45254908627702367,-0.1293790277634411,0.5401655499824228
2_veins_complete_new,0.1608040201005025,0.4732209391793901,-0.1384219576106348,0.5577205149041616
2_veins_complete_new,0.1658291457286432,0.5012804854102566,-0.1421545025140532,0.5635133234442727
2_veins_complete_new,0.1708542713567839,0.5260254955410215,-0.150560323935983,0.5645927787423507
2_veins_complete_new,0.1758793969849246,0.5499471693975311,-0.1602850202124495,0.5643626320912677
2_veins_complete_new,0.1809045226130653,0.5700177116083109,-0.1753395438444288,0.5556235263793095
2_veins_complete_new,0.185929648241206,0.5841269579953133,-0.19509679475159908,0.5386490807941535
2_veins_complete_new,0.1909547738693467,0.596484290792502,-0.21494156821315358,0.5194419563080279
2_veins_complete_new,0.1959798994974874,0.6106298723189836,-0.23562178407630302,0.4998939448326375
2_veins_complete_new,0.2010050251256281,0.612061807694895,-0.2560312736470986,0.4749706178586575
2_veins_complete_new,0.2060301507537688,0.6118068859977213,-0.2729031384461058,0.44974978329937765
2_veins_complete_new,0.2110552763819095,0.6113395085344459,-0.2843964856932131,0.4248999732750005
2_veins_complete_new,0.2160804020100502,0.6073357200080157,-0.2851072912088016,0.4012152733638318
2_veins_complete_new,0.2211055276381909,0.5964583963589204,-0.2701649741341682,0.3806311898030841
2_veins_complete_new,0.2261306532663316,0.5849868119570709,-0.24977899062444942,0.3616039613663644
2_veins_complete_new,0.2311557788944723,0.5699641847102407,-0.225245656951096,0.3431106366334724
2_veins_complete_new,0.236180904522613,0.5470542646199256,-0.18183001122113612,0.32902507758807353
2_veins_complete_new,0.2412060301507537,0.522528140256169,-0.13442378643246872,0.3162927021233074
2_veins_complete_new,0.2462311557788944,0.4975901910068613,-0.08876639675606368,0.30589780582514525
2_veins_complete_new,0.2512562814070351,0.4692452277023972,-0.046587767537330405,0.2964505888156248
2_veins_complete_new,0.2562814070351759,0.4401485918023761,-0.012979855764480408,0.28739893867666133
2_veins_complete_new,0.2613065326633166,0.412521840815183,0.017844997448312305,0.2788783999806234
2_veins_complete_new,0.2663316582914573,0.3883755313066839,0.04114092065416128,0.271306602231516
2_veins_complete_new,0.271356783919598,0.37733397864591,0.04170593890155269,0.2611089488282475
2_veins_complete_new,0.2763819095477387,0.3713523797448816,0.03348195541039731,0.24984004509181248
2_veins_complete_new,0.2814070351758794,0.36897162899710534,0.0214703497538217,0.23647350030486178
2_veins_complete_new,0.2864321608040201,0.374334213055065,0.002186058250344708,0.2200259399617241
2_veins_complete_new,0.2914572864321608,0.39810754323717,-0.02713106250491669,0.1971872650064608
2_veins_complete_new,0.2964824120603015,0.4218312207944777,-0.05646469009688261,0.1741113581749079
2_veins_complete_new,0.3015075376884422,0.44432469338537206,-0.0877383791288314,0.14429638547175647
2_veins_complete_new,0.3065326633165829,0.4576899029039473,-0.1146730821724458,0.1099310104842385
2_veins_complete_new,0.3115577889447236,0.46689974910243026,-0.13878576132556258,0.07264438599114237
2_veins_complete_new,0.3165829145728643,0.47252596734538393,-0.1627349374420699,0.034760447743009626
2_veins_complete_new,0.321608040201005,0.46570034753206097,-0.1849140074175316,-0.004035421831793784
2_veins_complete_new,0.3266331658291457,0.4101401492844643,-0.2046829299123879,-0.03713554511501155
2_veins_complete_new,0.3316582914572864,0.35457995103686846,-0.2244518524072438,-0.07023566839822909
2_veins_complete_new,0.3366834170854271,0.2899262078976379,-0.2405029079387771,-0.096803299954906
2_veins_complete_new,0.3417085427135678,0.2024258976296891,-0.2532985764139274,-0.10881292820848643
2_veins_complete_new,0.3467336683417085,0.0956131559767645,-0.2645658880677974,-0.10820102696810252
2_veins_complete_new,0.3517587939698492,-0.011533836765111494,-0.2751491639032741,-0.10714583145217937
2_veins_complete_new,0.3567839195979899,-0.11875034662190209,-0.2756776340332744,-0.09304868737626992
2_veins_complete_new,0.3618090452261306,-0.2100247446709592,-0.2518225406442446,-0.05485839470125037
2_veins_complete_new,0.3668341708542713,-0.29846337261485756,-0.2253655766060277,-0.014735480964027103
2_veins_complete_new,0.371859296482412,-0.3813909473602599,-0.1956058834926964,0.027329608057076293
2_veins_complete_new,0.3768844221105528,-0.44071945899870946,-0.1490266121788055,0.07373853659348972
2_veins_complete_new,0.3819095477386934,-0.466741699192009,-0.0820685819372494,0.1224214255023576
2_veins_complete_new,0.3869346733668342,-0.4909402655244883,-0.015383356885818003,0.17110322267754227
2_veins_complete_new,0.3919597989949749,-0.5069637440471466,0.0475612568833337,0.21454494082758302
2_veins_complete_new,0.3969849246231156,-0.4939052231491364,0.1043868347692423,0.23911149858265918
2_veins_complete_new,0.4020100502512563,-0.47547315970301035,0.1575351026936968,0.25820735862495997
2_veins_complete_new,0.4070351758793969,-0.454470824918279,0.2069626329184851,0.276685694021428
2_veins_complete_new,0.4120603015075377,-0.4309743076822985,0.2346920138816164,0.2784326315213085
2_veins_complete_new,0.4170854271356784,-0.404650116762952,0.2294880934350399,0.2595209379943816
2_veins_complete_new,0.4221105527638191,-0.3786974347428219,0.2219632723564418,0.2399903928671718
2_veins_complete_new,0.4271356783919598,-0.35243341301017217,0.2104837237723871,0.21718282775179598
2_veins_complete_new,0.4321608040201005,-0.32720414379092355,0.1773284649876857,0.18127159619055389
2_veins_complete_new,0.4371859296482412,-0.3011175900562383,0.1380134270532606,0.1413794678895101
2_veins_complete_new,0.4422110552763819,-0.2738336451501207,0.0999363912568911,0.09894128062637728
2_veins_complete_new,0.4472361809045226,-0.2437456163214367,0.0679910359503656,0.05701413869960892
2_veins_complete_new,0.4522613065326633,-0.2090497485697455,0.054122419882512804,0.014912638040239984
2_veins_complete_new,0.457286432160804,-0.1720616260275248,0.044084001996667996,-0.027330292121100802
2_veins_complete_new,0.4623115577889447,-0.13351384202087918,0.037681890398413104,-0.07006262398518681
2_veins_complete_new,0.4673366834170854,-0.091155214969354,0.054494813475808215,-0.10730380463612368
